num,m,r,zh,,id,d,da,,
3308,ᠴᡝᠨᡩᡝᠮᡝ ᡨᡠᠸᠠᠮᠪᡳ,cendeme tuwambi,试试看,,2,07/23/2017 02:16:52,04/06/2016 05:16:52,,
3309,ᠴᡝᠨᡩᡝᠮᡝ ᠶᠠᡵᡤᡳᠶᠠᠯᠠᠮᠪᡳ,cendeme yargiyalambi,试验,,2,07/23/2017 03:16:52,04/06/2016 07:16:52,,
3310,ᠴᡝᠨᡩᡝᠮᡝ ᠶᠠᡵᡤᡳᠶᠠᠮᠪᡳ,cendeme yargiyambi,试验,,2,07/23/2017 04:16:52,04/06/2016 09:16:52,,
3311,ᠴᡝᠨᡩᡝᠨ,cenden,考试，试验，考验,,2,07/23/2017 05:16:53,04/06/2016 11:16:53,,
3312,ᠴᡝᠨᡳ,ceni,他们的，她们的 | 他们的,,2,07/23/2017 06:16:53,04/06/2016 13:16:53,,
3313,ᠴᡝᠨᡳᠨᡤᡤᡝ,ceningge,他们的,,2,07/23/2017 07:16:53,04/06/2016 15:16:53,,
3314,ᠴᡝᠨᡨᠠᡳ,centai,微尘,,2,07/23/2017 08:16:53,04/06/2016 17:16:53,,
3315,ᠴᡝᠰᡝ,cese,册子,,2,07/23/2017 09:16:53,04/06/2016 19:16:53,,
3316,ᠴᡥᠠ/ᠰᡠᠪᡝ,cha/sube,筋,,2,07/23/2017 10:16:53,04/06/2016 21:16:53,,
3317,ᠴᡥᠠᠪᡳ,chabi,肷皮,,2,07/23/2017 11:16:53,04/06/2016 23:16:53,,
3318,ᠴᡥᠠᠪᡳᡥᠠᠨ,chabihan,漂儿,,2,07/23/2017 12:16:53,04/07/2016 01:16:53,,
3319,ᠴᡥᠠᠴᡥᠠᡵᡳ,chachari,布凉棚,,2,07/23/2017 13:16:53,04/07/2016 03:16:53,,
3320,ᠴᡥᠠᠴᡥᡠᠮᠪᡳ,chachumbi,洒酒祭天,,2,07/23/2017 14:16:53,04/07/2016 05:16:53,,
3321,ᠴᡥᠠᡩᠠᠮᠪᡳ,chadambi,缠住,,2,07/23/2017 15:16:53,04/07/2016 07:16:53,,
3322,ᠴᡥᠠᡤᠠᠨ,chagan,书籍,,2,07/23/2017 16:16:53,04/07/2016 09:16:53,,
3323,ᠴᡥᠠᡤᠠᡨᡠ,chagatu,灰白色,,2,07/23/2017 17:16:53,04/07/2016 11:16:53,,
3324,ᠴᡥᠠᡥᠠᠨ,chahan,尺,,2,07/23/2017 18:16:53,04/07/2016 13:16:53,,
3325,ᠴᡥᠠᡥᠠᡵᠠ,chahara,邮瓢,,2,07/23/2017 19:16:53,04/07/2016 15:16:53,,
3326,ᠴᡥᠠᡥᡠᠨ,chahun,茶壶,,2,07/23/2017 20:16:53,04/07/2016 17:16:53,,
3327,ᠴᡥᠠᡥᡠᡠ,chahuu,泼妇,,2,07/23/2017 21:16:53,04/07/2016 19:16:53,,
3328,ᠴᡥᠠᡥᡠᡠᡩᠠᠮᠪᡳ/ᠮᡳᡥᠠᡩᠠᠮᠪᡳ/ᠰᡠᠪᠠᡩᠠᠮᠪᡳ,chahuudambi/mihadambi/subadambi,撒泼,,2,07/23/2017 22:16:53,04/07/2016 21:16:53,,
3329,ᠴᡥᠠᡳ,chai,茶,,2,07/23/2017 23:16:53,04/07/2016 23:16:53,,
3330,ᠴᡥᠠᡳᡩᠠ,chaida,茶卤儿,,2,07/24/2017 00:16:53,04/08/2016 01:16:53,,
3331,ᠴᡥᠠᡳᡩᡠ,chaidu,茶豆,,2,07/24/2017 01:16:53,04/08/2016 03:16:53,,
3332,ᠴᡥᠠᡳᠰᡝ,chaise,鬓钗 | 馓子,,2,07/24/2017 02:16:53,04/08/2016 05:16:53,,
3333,ᠴᡥᠠᡴᠰᡳᠮᠪᡳ,chaksimbi,酸疼,,2,07/24/2017 03:16:53,04/08/2016 07:16:53,,
3334,ᠴᡥᠠᡴᡠᡠᡵᠠᠨ,chakuuran,檀木,,2,07/24/2017 04:16:53,04/08/2016 09:16:53,,
3335,ᠴᡥᠠᠯᠠ,chala,差错,,2,07/24/2017 05:16:53,04/08/2016 11:16:53,,
3336,ᠴᡥᠠᠯᠠᡵᠨᠪᡳ,chalarnbi,搞错,,2,07/24/2017 06:16:53,04/08/2016 13:16:53,,
3337,ᠴᡥᠠᠯᡤᠠᠪᡠᠨ,chalgabun,违背,,2,07/24/2017 07:16:53,04/08/2016 15:16:53,,
3338,ᠴᡥᠠᠯᡤᠠᡵᡳ,chalgari,不切实际,,2,07/24/2017 08:16:53,04/08/2016 17:16:53,,
3339,ᠴᡥᠠᠯᡤᡳᠮᠪᡳ,chalgimbi,河水拍打,,2,07/24/2017 09:16:53,04/08/2016 19:16:53,,
3340,ᠴᡥᠠᠯᡳᠶᠠᠨ,chaliyan,钱粮,,2,07/24/2017 10:16:53,04/08/2016 21:16:53,,
3341,ᠴᡥᠠᠮᠠᠨᡤᡤᠠ/ᡩᠠᠮᠪᡳ,chamangga/dambi,拿架子,,2,07/24/2017 11:16:53,04/08/2016 23:16:53,,
3342,ᠴᡥᠠᠮᠪᡳ,chambi,支起,,2,07/24/2017 12:16:53,04/09/2016 01:16:53,,
3343,ᠴᡥᠠᠮᠴᡥᡳ,chamchi,衬衣,,2,07/24/2017 13:16:53,04/09/2016 03:16:53,,
3344,ᠴᡥᠠᠮᡩᠠ,chamda,皮柜 | 霭气,,2,07/24/2017 14:16:53,04/09/2016 05:16:53,,
3345,ᠴᡥᠠᠮᡥᠠᠨ,chamhan,匾,,2,07/24/2017 15:16:53,04/09/2016 07:16:53,,
3346,ᠴᡥᠠᠮᡥᠠᡨᠠ,chamhata,带斑的,,2,07/24/2017 16:16:53,04/09/2016 09:16:53,,
3347,ᠴᡥᠠᠮᠰᡳ,chamsi,搭彩匠,,2,07/24/2017 17:16:53,04/09/2016 11:16:53,,
3348,ᠴᡥᠠᠮᡨᡠᠮᠪᡳ,chamtumbi,云气密布,,2,07/24/2017 18:16:53,04/09/2016 13:16:53,,
3349,ᠴᡥᠠᠨᠠᠨᡤᡤᡳ,chananggi,前天,,2,07/24/2017 19:16:53,04/09/2016 15:16:53,,
3350,ᠴᡥᠠᠨᡤᡤᠠᠯᡳᠮᠪᡳ,changgalimbi,易乏,,2,07/24/2017 20:16:53,04/09/2016 17:16:53,,
3351,ᠴᡥᠠᠨᡤᡴᠠᡳ/ᡠᡵᡤᡠᠯᡰᡥᡳ,changkai/urgulzhi,只管,,2,07/24/2017 21:16:53,04/09/2016 19:16:53,,
3352,ᠴᡥᠠᡵᡤᡳᠯᠠᡴᡠᡠ,chargilakuu,花炮,,2,07/24/2017 22:16:53,04/09/2016 21:16:53,,
3353,ᠴᡥᠠᡵᡤᡳᠮᠪᡳ,chargimbi,放花炮,,2,07/24/2017 23:16:53,04/09/2016 23:16:53,,
3354,ᠴᡥᠠᡵᡴᡳᠮᠪᡳ,charkimbi,嘶哑,,2,07/25/2017 00:16:53,04/10/2016 01:16:53,,
3355,ᠴᡥᠠᡵᡠᠮᠪᡳ,charumbi,用油煎,,2,07/25/2017 01:16:53,04/10/2016 03:16:53,,
3356,ᠴᡥᠠᠰᡥᡠᡠᠨ,"chas'huun",背对着,,2,07/25/2017 02:16:53,04/10/2016 05:16:53,,
3357,ᠴᡥᠠᠰᡳ,chasi,往那边,,2,07/25/2017 03:16:53,04/10/2016 07:16:53,,
3358,ᠴᡥᠠᡠᡥᠠ,chauha,军,,2,07/25/2017 04:16:53,04/10/2016 09:16:53,,
3359,ᠴᡥᠠᡠᡥᠠ ᡝᠵᡥᡝᡥᡝᡳ,chauha ejhehei,武职,,2,07/25/2017 05:16:53,04/10/2016 11:16:53,,
3360,ᠴᡥᡝ,che,册 | 他们,,2,07/25/2017 06:16:53,04/10/2016 13:16:53,,
3361,ᠴᡥᡝᠴᡥᡝ,cheche,纱,,2,07/25/2017 07:16:53,04/10/2016 15:16:53,,
3362,ᠴᡥᡝᠴᡥᡝᡵᠴᡥᡠᡴᡝ,checherchuke,可憎的,,2,07/25/2017 08:16:53,04/10/2016 17:16:53,,
3363,ᠴᡥᡝᠴᡥᡝᡵᡝᠮᠪᡳ,checherembi,紧紧搂抱,,2,07/25/2017 09:16:53,04/10/2016 19:16:53,,
3364,ᠴᡥᡝᠴᡥᡝᡵᡳ/ᡤᠯᠣᠰᡝ/ᡤᠯᠣᠸᠠᠨᠰᡝ,checheri/glose/glowanse,绢,,2,07/25/2017 10:16:53,04/10/2016 21:16:53,,
3365,ᠴᡥᡝᠴᡥᡳᡴᡝ,chechike,雀,,2,07/25/2017 11:16:53,04/10/2016 23:16:53,,
3366,ᠴᡥᡝᡴᡝ,cheke,秋千,,2,07/25/2017 12:16:53,04/11/2016 01:16:53,,
3367,ᠴᡥᡝᡴᡠᡩᡝᠮᠪᡳ/ᠮᠠᠰᠠᠮᠪᡳ,chekudembi/masambi,打秋千,,2,07/25/2017 13:16:53,04/11/2016 03:16:53,,
3368,ᠴᡥᡝᠯᡝᠮᠪᡳ,chelembi,倦软,,2,07/25/2017 14:16:53,04/11/2016 05:16:53,,
3369,ᠴᡥᡝᠯᠮᡝᡵᡳ,chelmeri,苗条,,2,07/25/2017 15:16:53,04/11/2016 07:16:53,,
3370,ᠴᡥᡝᠨᡩᡝᠮᠪᡳ,chendembi,试,,2,07/25/2017 16:16:53,04/11/2016 09:16:53,,
3371,ᠴᡥᡝᠨᡤᠮᡝ/ᡦᡠᡵᡠ,chengme/puru,氆氇,,2,07/25/2017 17:16:53,04/11/2016 11:16:53,,
3372,ᠴᡥᡝᠨᡥᡠ,chenhu,千户,,2,07/25/2017 18:16:53,04/11/2016 13:16:53,,
3373,ᠴᡥᡝᡵᡤᡠᠸᡝ,cherguwe,鱼子儿,,2,07/25/2017 19:16:53,04/11/2016 15:16:53,,
3374,ᠴᡥᡝᡵᡳ,cheri,罗,,2,07/25/2017 20:16:53,04/11/2016 17:16:53,,
3375,ᠴᡥᡝᠰᡝ,chese,册子,,2,07/25/2017 21:16:53,04/11/2016 19:16:53,,
3376,ᠴᡥᡳ,chi,队伍间隔,,2,07/25/2017 22:16:53,04/11/2016 21:16:53,,
3377,ᠴᡥᡳᠪᠠᡥᠠᠨᠴᡥᡳ,chibahanchi,女喇嘛,,2,07/25/2017 23:16:53,04/11/2016 23:16:53,,
3378,ᠴᡥᡳᠪᠰᡝᠨ,chibsen,静,,2,07/26/2017 00:16:53,04/12/2016 01:16:53,,
3379,ᠴᡥᡳᠪᠰᡳᠨ,chibsin,叹,,2,07/26/2017 01:16:53,04/12/2016 03:16:53,,
3380,ᠴᡥᡳᠪᠰᠣᠨᡤᡤᠣ,chibsonggo,景慕,,2,07/26/2017 02:16:53,04/12/2016 05:16:53,,
3381,ᠴᡥᡳᠪᡨᡠᡳ,chibtui,再三地,,2,07/26/2017 03:16:53,04/12/2016 07:16:53,,
3382,ᠴᡥᡳᡶᠠᡥᠠᠨ,chifahan,和泥,,2,07/26/2017 04:16:53,04/12/2016 09:16:53,,
3383,ᠴᡥᡳᡶᠠᠮᠪᡳ,chifambi,抹泥,,2,07/26/2017 05:16:53,04/12/2016 11:16:53,,
3384,ᠴᡥᡳᡶᡝᠯᡝᡴᡠ,chifeleku,痰盂,,2,07/26/2017 06:16:53,04/12/2016 13:16:53,,
3385,ᠴᡥᡳᡶᡝᠯᡝᠮᠪᡳ,chifelembi,吐唾沫,,2,07/26/2017 07:16:53,04/12/2016 15:16:53,,
3386,ᠴᡥᡳᡶᡝᠨᡤᡤᡠ,chifenggu,唾沫,,2,07/26/2017 08:16:53,04/12/2016 17:16:53,,
3387,ᠴᡥᡳᡶᡠᠨ,chifun,税,,2,07/26/2017 09:16:53,04/12/2016 19:16:53,,
3388,ᠴᡥᡳᡥᠠᡴᡠᡠ,chihakuu,不愿意,,2,07/26/2017 10:16:53,04/12/2016 21:16:53,,
3389,ᠴᡥᡳᡥᠠᠯᠠᠮᠪᡳ/ᠴᡥᡳᡥᠠᠯᠠᠨ,chihalambi/chihalan,嗜好,,2,07/26/2017 11:16:53,04/12/2016 23:16:53,,
3390,ᠴᡥᡳᡥᠠᠨ,chihan,情趣,,2,07/26/2017 12:16:53,04/13/2016 01:16:53,,
3391,ᠴᡥᡳᡥᠠᠨᡤᡤᠠᡳ,chihanggai,情愿,,2,07/26/2017 13:16:53,04/13/2016 03:16:53,,
3392,ᠴᡥᡳᡥᡝ,chihe,虱子,,2,07/26/2017 14:16:53,04/13/2016 05:16:53,,
3393,ᠴᡥᡳᡥᡝᡨᡝᡳ,chihetei,野骡,,2,07/26/2017 15:16:53,04/13/2016 07:16:53,,
3394,ᠴᡥᡳᡥᠰᡝᠮᠪᡳ,chihsembi,静止,,2,07/26/2017 16:16:53,04/13/2016 09:16:53,,
3395,ᠴᡥᡳᡴ,chik,标点,,2,07/26/2017 17:16:53,04/13/2016 11:16:53,,
3396,ᠴᡥᡳᡴᡳᠯ,chikil,沿,,2,07/26/2017 18:16:53,04/13/2016 13:16:53,,
3397,ᠴᡥᡳᡴᡳᡵᠠᠮᠪᡳ,chikirambi,沿着边走,,2,07/26/2017 19:16:53,04/13/2016 15:16:53,,
3398,ᠴᡥᡳᡴᡳᡵᡳ,chikiri,刨花,,2,07/26/2017 20:16:53,04/13/2016 17:16:53,,
3399,ᠴᡥᡳᡴᡳᡵᠰᡥᠠᠮᠪᡳ,chikirshambi,腼腆,,2,07/26/2017 21:16:53,04/13/2016 19:16:53,,
3400,ᠴᡥᡳᡴᠰᡳᠮᠪᡳ,chiksimbi,发育成熟,,2,07/26/2017 22:16:53,04/13/2016 21:16:53,,
3401,ᠴᡥᡳᡴᡨᠠᡵᠠᠮᠪᡳ,chiktarambi,家境富裕,,2,07/26/2017 23:16:53,04/13/2016 23:16:53,,
3402,ᠴᡥᡳᡴᡨᡝᠨ,chikten,树干,,2,07/27/2017 00:16:53,04/14/2016 01:16:53,,
3403,ᠴᡥᡳᠯᠠᠮᠠᡳ,chilamai,赐,,2,07/27/2017 01:16:53,04/14/2016 03:16:53,,
3404,ᠴᡥᡳᠯᠪᡠᡵᡳ/ᠶᠠᡵᡶᡠᠨ,chilburi/yarfun,缰绳,,2,07/27/2017 02:16:53,04/14/2016 05:16:53,,
3405,ᠴᡥᡳᠯᠴᡥᡳᠨ/ᠮᠠᠮᡦᡳᠨ,chilchin/mampin,疙瘩,,2,07/27/2017 03:16:53,04/14/2016 07:16:53,,
3406,ᠴᡥᡳᠯᡝᡴᡠᡠ,chilekuu,噎膈,,2,07/27/2017 04:16:53,04/14/2016 09:16:53,,
3407,ᠴᡥᡳᠯᡝᠮᠪᡳ/ᠰᡥᡠᡤᡳᠯᡝᠮᠪᡳ,chilembi/shugilembi,上漆,,2,07/27/2017 05:16:53,04/14/2016 11:16:53,,
3408,ᠴᡥᡳᠯᡳᠮᠪᡳ,chilimbi,噎住,,2,07/27/2017 06:16:53,04/14/2016 13:16:53,,
3409,ᠴᡥᡳᠮᠠᡥᠠ/ᠴᡥᡳᠮᠠᡵᡳ,chimaha/chimari,明天,,2,07/27/2017 07:16:53,04/14/2016 15:16:53,,
3410,ᠴᡥᡳᠮᠠᡵᡳ,chimari,垧,,2,07/27/2017 08:16:53,04/14/2016 17:16:53,,
3411,ᠴᡥᡳᠮᡳᡴᡠᡠ,chimikuu,奶瓶,,2,07/27/2017 09:16:53,04/14/2016 19:16:53,,
3412,ᠴᡥᡳᠨ,chin,正门,,2,07/27/2017 10:16:53,04/14/2016 21:16:53,,
3413,ᠴᡥᡳᠨᡤᡤᡳᠶᠠ,chinggiya,浅薄,,2,07/27/2017 11:16:53,04/14/2016 23:16:53,,
3414,ᠴᡥᡳᠨᡤᡴᠠᡳ,chingkai,甚,,2,07/27/2017 12:16:53,04/15/2016 01:16:53,,
3415,ᠴᡥᡳᠨᡤᡴᡳᠶᠠᠨ/ᠮᡳᠴᡥᡳᡥᡳᠶᠠᠨ/ᡤᡝᠯᡶᡳᠶᡝᠨ,chingkiyan/michihiyan/gelfiyen,浅,,2,07/27/2017 13:16:53,04/15/2016 03:16:53,,
3416,ᠴᡥᡳᠨᡤᠨᡠᡵ,chingnur,侦探,,2,07/27/2017 14:16:53,04/15/2016 05:16:53,,
3417,ᠴᡥᡳᡵᠠ,chira,严 | 紧,,2,07/27/2017 15:16:53,04/15/2016 07:16:53,,
3418,ᠴᡥᡳᡵᠠᠯᠠᠮᠪᡳ,chiralambi,严紧,,2,07/27/2017 16:16:53,04/15/2016 09:16:53,,
3419,ᠴᡥᡳᡵᠠᠨᡤᡤᠠ,chirangga,严格的,,2,07/27/2017 17:16:53,04/15/2016 11:16:53,,
3420,ᠴᡥᡳᡵᡤᡝᡴᡠ,chirgeku,夯,,2,07/27/2017 18:16:53,04/15/2016 13:16:53,,
3421,ᠴᡥᡳᡵᡤᡝᠮᠪᡳ,chirgembi,打夯,,2,07/27/2017 19:16:53,04/15/2016 15:16:53,,
3422,ᠴᡥᡳᡵᡴᡠ,chirku,枕头,,2,07/27/2017 20:16:53,04/15/2016 17:16:53,,
3423,ᠴᡥᡳᠰᡠ,chisu,私,,2,07/27/2017 21:16:53,04/15/2016 19:16:53,,
3424,ᠴᡥᡳᠰᡠᡳ,chisui,私人的,,2,07/27/2017 22:16:53,04/15/2016 21:16:53,,
3425,ᠴᡥᡳᠰᡠᠯᡝᠮᠪᡳ,chisulembi,营和,,2,07/27/2017 23:16:53,04/15/2016 23:16:53,,
3426,ᠴᡥᡳᠶᠠᠯᡳᠮᠪᡳ,chiyalimbi,揪头发,,2,07/28/2017 00:16:53,04/16/2016 01:16:53,,
3427,ᠴᡥᠣᠪᠠᠯᠠᠮᠪᡳ,chobalambi,撬,,2,07/28/2017 01:16:53,04/16/2016 03:16:53,,
3428,ᠴᡥᠣᠪᡨᠣ/ᡠᡴᠴᡥᠠᠮᠪᡳ,chobto/ukchambi,脱开,,2,07/28/2017 02:16:53,04/16/2016 05:16:53,,
3429,ᠴᡥᠣᡥᠣᠮᠪᡳ,chohombi,任命,,2,07/28/2017 03:16:53,04/16/2016 07:16:53,,
3430,ᠴᡥᠣᡥᠣᠨᡤᡤᠣ,chohonggo,独特的,,2,07/28/2017 04:16:53,04/16/2016 09:16:53,,
3431,ᠴᡥᠣᡥᠣᡨᠣᡳ,chohotoi,特意,,2,07/28/2017 05:16:53,04/16/2016 11:16:53,,
3432,ᠴᡥᠣᡴᡳ,choki,高额头,,2,07/28/2017 06:16:53,04/16/2016 13:16:53,,
3433,ᠴᡥᠣᡴᡳᠮᠪᡳ,chokimbi,扎入,,2,07/28/2017 07:16:53,04/16/2016 15:16:53,,
3434,ᠴᡥᠣᡴᠣ,choko,鸡 | 酉,,2,07/28/2017 08:16:53,04/16/2016 17:16:53,,
3435,ᠴᡥᠣᡴᡨᠣ/ᠴᡥᠣᡴᡨᠣᠯᠣᠮᠪᡳ,chokto/choktolombi,骄傲,,2,07/28/2017 09:16:53,04/16/2016 19:16:53,,
3436,ᠴᡥᠣᠯᡤᠣᡵᠣᡴᠣ,cholgoroko,高耸,,2,07/28/2017 10:16:53,04/16/2016 21:16:53,,
3437,ᠴᡥᠣᠯᡤᠣᡵᠣᠮᠪᡳ,cholgorombi,超出,,2,07/28/2017 11:16:53,04/16/2016 23:16:53,,
3438,ᠴᡥᠣᠯᡳᡴᡠᡠ,cholikuu,刻,,2,07/28/2017 12:16:53,04/17/2016 01:16:53,,
3439,ᠴᡥᠣᠯᡳᠮᠪᡳ,cholimbi,雕,,2,07/28/2017 13:16:53,04/17/2016 03:16:53,,
3440,ᠴᡥᠣᠯᡴᠣᠨ,cholkon,大浪,,2,07/28/2017 14:16:53,04/17/2016 05:16:53,,
3441,ᠴᡥᠣᠮᠠᠨ,choman,。	大酒杯,,2,07/28/2017 15:16:53,04/17/2016 07:16:53,,
3442,ᠴᡥᠣᠮᠪᠣᠯᡳ,chomboli,软胁,,2,07/28/2017 16:16:53,04/17/2016 09:16:53,,
3443,ᠴᡥᠣᠨᡨᠣᡥᠣ,chontoho,豁口,,2,07/28/2017 17:16:53,04/17/2016 11:16:53,,
3444,ᠴᡥᠣᠣᡥᠠ,chooha,兵,,2,07/28/2017 18:16:53,04/17/2016 13:16:53,,
3445,ᠴᡥᠣᠣᡥᡳᠶᠠᠨ,choohiyan,朝鲜,,2,07/28/2017 19:16:53,04/17/2016 15:16:53,,
3446,ᠴᡥᠣᡵᠣ,choro,后天,,2,07/28/2017 20:16:53,04/17/2016 17:16:53,,
3447,ᠴᡥᠣᡵᠣᠨ,choron,胡笳,,2,07/28/2017 21:16:53,04/17/2016 19:16:53,,
3448,ᠴᡥᠣᡨᡥᠣ,chotho,蛋壳,,2,07/28/2017 22:16:53,04/17/2016 21:16:53,,
3449,ᠴᡥᡠᠪᡠᠮᠪᡳ,chubumbi,拥挤,,2,07/28/2017 23:16:53,04/17/2016 23:16:53,,
3450,ᠴᡥᡠᡴᠴᡥᡠᡵᡝᠮᠪᡳ,chukchurembi,端肩,,2,07/29/2017 00:16:53,04/18/2016 01:16:53,,
3451,ᠴᡥᡠᡴᡠᠯᡝᠮᠪᡳ,chukulembi,嗾狗,,2,07/29/2017 01:16:53,04/18/2016 03:16:53,,
3452,ᠴᡥᡠᡴᡠᠮᠪᡳ,chukumbi,疲劳,,2,07/29/2017 02:16:53,04/18/2016 05:16:53,,
3453,ᠴᡥᡠᡴᡠᡠᠮᠪᡳ,chukuumbi,俯着,,2,07/29/2017 03:16:53,04/18/2016 07:16:53,,
3454,ᠴᡥᡠᡴᡠᡠᠰᡥᠠᠮᠪᡳ,chukuushambi,乱撞,,2,07/29/2017 04:16:53,04/18/2016 09:16:53,,
3455,ᠴᡥᡠᠯᡤᠠᠮᠪᡳ,chulgambi,阅兵,,2,07/29/2017 05:16:53,04/18/2016 11:16:53,,
3456,ᠴᡥᡠᠨ,chun,充,,2,07/29/2017 06:16:53,04/18/2016 13:16:53,,
3457,ᠴᡥᡠᠨ ᡩᡠᠯᡥᡠᠨ,chun dulhun,重阳,,2,07/29/2017 07:16:53,04/18/2016 15:16:53,,
3458,ᠴᡥᡠᠨ ᠮᡠᡵ,chun mur,寸,,2,07/29/2017 08:16:53,04/18/2016 17:16:53,,
3459,ᠴᡥᡠᠨᡝᡥᡝᠣ,chuneheo,春绸,,2,07/29/2017 09:16:53,04/18/2016 19:16:53,,
3460,ᠴᡥᡠᠨᡤᡤᡠᡵᡠ/ᡠᠯᡝᠨᡤᡤᡠ,chungguru/ulenggu,肚脐,,2,07/29/2017 10:16:53,04/18/2016 21:16:53,,
3461,ᠴᡥᡠᡵᡤᡳᠮᠪᡳ/ᡰᡥᠠᠮᠠᡵᠠᠮᠪᡳ,churgimbi/zhamarambi,喧哗,,2,07/29/2017 11:16:53,04/18/2016 23:16:53,,
3462,ᠴᡥᡠᠰᡝ/ᠮᡠᡝᡥᡝᠰᡳ,chuse/muehesi,厨子,,2,07/29/2017 12:16:53,04/19/2016 01:16:53,,
3463,ᠴᡥᡠᠰᡳᠯᡝ,chusile,水晶,,2,07/29/2017 13:16:53,04/19/2016 03:16:53,,
3464,ᠴᡥᠶ,chy,尺,,2,07/29/2017 14:16:53,04/19/2016 05:16:53,,
3465,ᠴᡥᠶᠯᡝᠮᠪᡳ,chylembi,鞭笞,,2,07/29/2017 15:16:53,04/19/2016 07:16:53,,
3467,ᠴᡳ ᠸᠠᠨᡤ ᡶᡠ ᡳ ᡩᠣᠯᠣ ᠠᡵᠰᠠᡵᡳ ᠰᠠᠪᡠᡥᠠ,ci wang fu i dolo arsari sabuha,岐王宅里寻常见,,2,07/29/2017 17:16:53,04/19/2016 11:16:53,,
3468,ᠴᡳᠪ,cib,静，寂静,,2,07/29/2017 18:16:53,04/19/2016 13:16:53,,
3469,ᠴᡳᠪ ᠴᡳᠪ,cib cib,静悄悄,,2,07/29/2017 19:16:53,04/19/2016 15:16:53,,
3470,ᠴᡳᠪ ᠴᡳᠪ ᠰᡝᠮᡝ,cib cib seme,悄然,,2,07/29/2017 20:16:53,04/19/2016 17:16:53,,
3471,ᠴᡳᠪ ᡝᡴᡳᠰᠠᡴᠠ,cib ekisaka,肃静，悄然无声,,2,07/29/2017 21:16:53,04/19/2016 19:16:53,,
3472,ᠴᡳᠪ ᠰᡝᠮᡝ,cib seme,悄然,,2,07/29/2017 22:16:53,04/19/2016 21:16:53,,
3478,ᠴᡳᠪᡳᠨ,cibin,燕子,,2,07/30/2017 04:16:53,04/20/2016 09:16:53,,
3479,ᠴᡳᠪᡳᡵᡤᠠᠨ,cibirgan,燕雀,,2,07/30/2017 05:16:53,04/20/2016 11:16:53,,
3480,ᠴᡳᠪᠰᡝᠨ,cibsen,静,,2,07/30/2017 06:16:53,04/20/2016 13:16:53,,
3481,ᠴᡳᠪᠰᡳᠮᠪᡳ,cibsimbi,嗟叹,,2,07/30/2017 07:16:53,04/20/2016 15:16:53,,
3482,ᠴᡳᠪᠰᡳᠰᡠᠨ,cibsisun,感叹词,,2,07/30/2017 08:16:53,04/20/2016 17:16:53,,
3483,ᠴᡳᠪᠰᠣᠨᡤᡤᠣ,cibsonggo,穆 | 昭穆之昭,,2,07/30/2017 09:16:53,04/20/2016 19:16:53,,
3484,ᠴᡳᠪᡨᡠᡳ,cibtui,再三地，反复地,,2,07/30/2017 10:16:53,04/20/2016 21:16:53,,
3485,ᠴᡳᡶᠠᡥᠠᠨ,cifahan,泥,,2,07/30/2017 11:16:53,04/20/2016 23:16:53,,
3486,ᠴᡳᡶᡝᠯᡝᠮᠪᡳ,cifelembi,吐唾沫,,2,07/30/2017 12:16:53,04/21/2016 01:16:53,,
3487,ᠴᡳᡶᡝᠨᡤᡤᡠ,cifenggu,唾沫，痰,,2,07/30/2017 13:16:53,04/21/2016 03:16:53,,
3488,ᠴᡳᡶᡠᠨ,cifun,税,,2,07/30/2017 14:16:53,04/21/2016 05:16:53,,
3489,ᠴᡳᡶᡠᠨ ᡤᠠᡳᡳᠮᠪᡳ,cifun gaiimbi,收税,,2,07/30/2017 15:16:53,04/21/2016 07:16:53,,
3490,ᠴᡳᡶᡠᠨ ᡤᠠᡳᠮᠪᡳ,cifun gaimbi,收税,,2,07/30/2017 16:16:53,04/21/2016 09:16:53,,
3491,ᠴᡳᡥᠠᡳ,cihai,任意，随便,,2,07/30/2017 17:16:53,04/21/2016 11:16:53,,
3492,ᠴᡳᡥᠠᠯᠠ,cihala,嗜好,,2,07/30/2017 18:16:53,04/21/2016 13:16:53,,
3493,ᠴᡳᡥᠠᠯᠠᠮᠪᡳ,cihalambi,喜欢，嗜好，愿意，乐意,,2,07/30/2017 19:16:53,04/21/2016 15:16:53,,
3494,ᠴᡳᡥᠠᠯᠠᠨ,cihalan,喜欢，爱好，意愿，愿望,,2,07/30/2017 20:16:53,04/21/2016 17:16:53,,
3495,ᠴᡳᡥᠠᠨ,cihan,喜好，随意,,2,07/30/2017 21:16:53,04/21/2016 19:16:53,,
3496,ᠴᡳᡥᠠᠨᡤᡤᠠᡳ,cihanggai,自愿，情愿，愉快的,,2,07/30/2017 22:16:53,04/21/2016 21:16:53,,
3497,ᠴᡳᡴ,cik,句读，忽然，陡然,,2,07/30/2017 23:16:53,04/21/2016 23:16:53,,
3498,ᠴᡳᡴ ᠴᡳᡴ ᠰᡝᠮᡝ,cik cik seme,念念（不忘），老是（不去于心），惨然，凄凄,,2,07/31/2017 00:16:53,04/22/2016 01:16:53,,
3499,ᠴᡳᡴ ᠰᡝᠮᡝ ᡤᡡᠨᡳᠮᠪᡳ,cik seme gvnimbi,忽然想起,,2,07/31/2017 01:16:53,04/22/2016 03:16:53,,
